"Incident_Id","Incident Date","city-county","killed","injured"
2411186,"2022-09-09","Lufkin",0,1
2411428,"2022-09-10","Houston",0,1
2411513,"2022-09-10","Amarillo",0,1
2411518,"2022-09-10","Port Arthur",1,0
2411532,"2022-09-10","Dallas",1,0
2411534,"2022-09-10","Dallas",0,1
2411553,"2022-09-09","Channelview",2,0
2411560,"2022-09-09","Houston",0,1
2411578,"2022-09-10","San Antonio",0,2
2411589,"2022-09-09","Texarkana",0,0
2411658,"2022-09-10","Dallas",1,2
2411938,"2022-09-08","Baytown",0,1
2411973,"2022-09-10","Houston",0,2
2411976,"2022-09-10","Houston",1,0
2411978,"2022-09-10","Houston",1,1
2412013,"2022-09-11","Houston",0,1
2412015,"2022-09-11","Houston",0,1
2412017,"2022-09-11","Houston",1,0
2412021,"2022-09-10","Houston",1,0
2412023,"2022-09-10","Houston",0,1
2412230,"2022-09-10","Dallas",2,0
2412235,"2022-09-11","Dallas",1,0
2412238,"2022-09-09","Fort Worth",1,0
2412246,"2022-09-10","El Paso",1,0
2412269,"2022-09-10","Lubbock",0,1
2412294,"2022-09-11","San Antonio (Hollywood Park)",2,1
2412298,"2022-09-11","San Antonio",0,1
2412305,"2022-09-11","San Antonio",0,1
2412308,"2022-09-11","San Antonio",1,1
2412331,"2022-09-10","Milano",0,1
2412814,"2022-09-11","Houston",1,0
2412836,"2022-09-12","Houston",0,1
2412964,"2022-09-12","Corpus Christi",0,0
2412977,"2022-09-11","Nevada",2,0
2412994,"2022-09-07","Fort Worth",1,0
2413046,"2022-09-05","Canton",2,0
2413434,"2022-09-12","San Antonio",1,0
2413468,"2022-09-12","Houston",1,0
2413638,"2022-09-05","Austin",0,1
2413673,"2022-09-13","Marble Falls",2,0
2413679,"2022-09-13","Austin",0,1
2413725,"2022-09-11","Baytown",0,1
2414303,"2022-09-13","Houston",1,0
2414306,"2022-09-13","Houston",0,1
2414309,"2022-09-13","Houston",0,1
2414311,"2022-09-14","Houston",1,0
2414332,"2022-09-13","San Angelo",0,1
2414378,"2022-09-14","Overton",1,0
2414383,"2022-09-10","Fort Worth",1,0
2414385,"2022-09-11","Fort Worth (Forest Hill)",1,1
2414408,"2022-09-12","Friendswood",1,0
2414427,"2022-09-13","Nacogdoches",1,0
2414432,"2022-09-14","Austin",0,2
2415173,"2022-09-12","San Antonio",0,1
2415401,"2022-09-14","Houston",1,0
2415403,"2022-09-15","Austin",1,0
2415608,"2022-09-15","Hudson",1,0
2415625,"2022-09-14","Austin",0,1
2415627,"2022-09-14","Amarillo",1,0
2415638,"2022-09-14","Lubbock",0,1
2415640,"2022-09-15","Lubbock",0,1
2415648,"2022-09-15","San Antonio",0,1
2415656,"2022-09-15","San Antonio",0,1
2415658,"2022-09-15","San Antonio",0,1
2415680,"2022-09-14","Houston",0,1
2415947,"2022-09-15","Garland",0,1
2415961,"2022-09-15","San Antonio",2,0
2416161,"2022-09-16","Dallas",1,0
2416164,"2022-09-16","Dallas",1,0
2416171,"2022-09-14","Frisco",0,0
2416182,"2022-09-15","North Richland Hills",0,3
2416199,"2022-09-14","Houston",0,1
2416233,"2022-09-15","Del Rio",0,2
2416656,"2022-09-16","Houston",1,1
2416661,"2022-09-16","Spring",1,0
2417217,"2022-09-17","Houston",1,0
2417256,"2022-09-17","Houston",0,1
2417316,"2022-09-16","Bryan",0,0
2417342,"2022-09-16","Fort Worth (Everman)",0,0
2417386,"2022-09-17","Katy",0,3
2417402,"2022-09-17","Lubbock",1,0
2417418,"2022-09-17","Lufkin",0,1
2417426,"2022-09-17","San Antonio",2,0
2417529,"2022-09-17","Harlingen",1,0
2417539,"2022-09-13","Victoria",1,0
2418002,"2022-09-17","Channelview",1,0
2418098,"2022-09-18","San Antonio",1,0
2418107,"2022-09-18","San Antonio",0,1
2418115,"2022-09-18","San Antonio",2,0
2418136,"2022-09-16","San Antonio",0,1
2418146,"2022-09-18","Fort Worth",0,1
2418155,"2022-09-18","Haltom City",2,0
2418170,"2022-09-18","Houston",0,2
2418185,"2022-09-17","Elgin",3,0
2418295,"2022-09-16","Midland",1,0
2419009,"2022-09-18","Port Arthur",1,1
2419062,"2022-09-19","College Station",0,1
2419159,"2022-09-18","Dallas",1,0
2419204,"2022-09-19","North Richland Hills (Richland Hills)",0,1
2419242,"2022-09-19","Fort Worth",0,2
2419338,"2022-09-18","El Paso",1,0
2419397,"2022-09-19","Killeen",1,0
2419401,"2022-09-19","Cleveland (Plum Grove)",1,0
2419415,"2022-09-19","Sherman",0,1
2419432,"2022-09-19","Wichita Falls",0,1
2419515,"2022-09-19","Borger",0,1
2419555,"2022-09-19","Amarillo",0,4
2419613,"2022-09-20","Tyler",0,1
2419615,"2022-09-20","Tyler",0,1
2419636,"2022-09-20","El Paso",1,0
2419798,"2022-09-20","Houston",1,0
2419834,"2022-09-20","Harker Heights",1,0
2419845,"2022-09-19","Killeen",0,2
2419868,"2022-09-19","San Antonio",0,1
2419878,"2022-09-20","San Antonio",0,1
2419892,"2022-09-19","San Antonio",0,1
2419897,"2022-09-18","San Antonio",0,1
2419916,"2022-09-17","San Antonio",0,1
2420136,"2022-09-20","Houston",0,1
2420357,"2022-09-21","Houston",1,1
2420438,"2022-09-20","Austin",0,1
2420452,"2022-09-13","Brownsville",0,1
2420552,"2022-09-20","El Paso",0,1
2420620,"2022-09-21","Houston",1,0
2420761,"2022-09-21","Coleman",0,1
2420799,"2022-09-21","San Antonio",0,1
2420851,"2022-09-18","Bryan",0,1
2421272,"2022-09-21","Jasper",2,0
2421275,"2022-09-21","Lubbock",1,0
2421283,"2022-09-19","Quinlan",1,0
2421291,"2022-09-15","Fort Worth",1,0
2421296,"2022-09-22","Houston",0,1
2421335,"2022-09-22","Fort Worth",0,0
2421360,"2022-09-22","Houston",0,1
2421613,"2022-09-22","Beaumont",1,1
2421646,"2022-09-20","Poolville",0,2
2421819,"2022-09-22","Humble",2,1
2422039,"2022-09-23","Chillicothe",1,1
2422042,"2022-09-23","Amarillo",0,1
2422046,"2022-09-23","Austin",1,0
2422070,"2022-09-19","Harlingen",1,0
2422085,"2022-09-22","Dallas",2,0
2422088,"2022-09-20","Weatherford",1,1
2422232,"2022-09-23","Fort Worth",0,1
2422475,"2022-09-23","Houston",2,1
2422519,"2022-09-22","Killeen",0,1
2422614,"2022-09-16","Gatesville",1,0
2422836,"2022-09-24","Houston",1,2
2422875,"2022-09-24","Houston",1,0
2422879,"2022-09-24","Houston",0,1
2422884,"2022-09-24","Houston",0,2
2422887,"2022-09-23","Houston",0,1
2422890,"2022-09-23","Houston",0,1
2423094,"2022-09-23","Dallas",1,0
2423112,"2022-09-24","Houston",0,2
2423130,"2022-09-24","Dallas",1,0
2423154,"2022-09-24","Odessa",0,1
2423167,"2022-09-24","Austin",0,2
2423170,"2022-09-24","Marshall",0,1
2423176,"2022-09-23","Bacliff",0,1
2423183,"2022-09-24","Dallas",1,0
2423185,"2022-09-24","Dallas",1,1
2423188,"2022-09-22","Denton",0,1
2423197,"2022-09-25","Houston",1,0
2423199,"2022-09-25","Houston",1,2
2423710,"2022-09-24","Dallas",1,0
2423717,"2022-09-25","Dallas",1,0
2423739,"2022-09-16","San Antonio",1,0
2423741,"2022-09-24","San Antonio",0,1
2423761,"2022-09-23","Dallas",0,0
2423798,"2022-09-24","Lufkin",0,1
2424447,"2022-09-23","Amarillo",1,1
2424473,"2022-09-26","Amarillo",0,0
2424551,"2022-09-25","Fort Worth",0,2
2424570,"2022-09-23","Dallas",0,0
2424619,"2022-09-04","El Paso",1,0
2424655,"2022-09-26","Magnolia",0,2
2424695,"2022-09-25","Houston",0,1
2424761,"2022-09-26","Milford",2,1
2424788,"2022-09-26","Fort Worth",0,1
2424798,"2022-09-26","Houston",1,1
2424998,"2022-09-25","Houston",1,0
2425001,"2022-09-26","Nacogdoches",0,1
2425008,"2022-09-27","Lubbock",1,0
2425170,"2022-09-23","Houston",1,0
2425196,"2022-09-27","Fort Worth",0,2
2425506,"2022-09-26","San Antonio",1,0
2425510,"2022-09-26","San Antonio",0,1
2425552,"2022-09-25","Waco",0,1
2425600,"2022-09-27","Edinburg",1,0
2425641,"2022-09-27","Dallas",0,1
2425652,"2022-09-27","Houston",0,1
2425659,"2022-09-27","Houston",0,2
2425663,"2022-09-27","Houston",0,1
2425919,"2022-09-28","Dallas",1,0
2425927,"2022-09-27","Fort Hancock",1,1
2425934,"2022-09-27","Houston",1,0
2425936,"2022-09-27","San Angelo (Grape Creek)",1,0
2426122,"2022-09-27","San Antonio",0,1
2426501,"2022-09-26","San Antonio",0,0
2426583,"2022-09-28","Lewisville",0,1
2426608,"2022-09-28","Fort Hancock",0,1
2426617,"2022-09-28","Humble",0,1
2426627,"2022-09-29","Mc Gregor",5,1
2426943,"2022-04-12","La Marque",1,0
2426947,"2022-08-06","La Marque",0,1
2426954,"2022-09-29","Houston",0,1
2426981,"2022-09-29","Baytown",0,3
2427004,"2022-09-29","Killeen",1,0
2427300,"2022-09-29","Houston",0,1
2427309,"2022-09-27","Deer Park",0,0
2427358,"2022-09-29","San Antonio",1,0
2427441,"2022-09-30","Tyler",0,1
2427792,"2022-09-30","Houston",1,1
2427797,"2022-09-30","Houston",1,0
2428139,"2022-10-01","Wichita Falls",1,0
2428212,"2022-10-01","Houston",0,1
2428222,"2022-10-01","Seminole",0,1
2428319,"2022-10-01","Carrollton",3,0
2428335,"2022-10-01","Dallas",0,1
2428376,"2022-09-30","Dallas",0,1
2428480,"2022-10-01","San Antonio",0,1
2428495,"2022-09-30","El Paso",0,1
2428518,"2022-10-01","Odessa",0,1
2428708,"2022-10-01","Houston",1,0
2428741,"2022-09-30","Dallas",1,0
2428748,"2022-10-02","Dallas",0,1
2428763,"2022-10-02","Mcallen",1,0
2428776,"2022-10-02","Austin",0,2
2428793,"2022-10-02","Austin",0,1
2428964,"2022-10-01","Katy",0,1
2429242,"2022-10-03","Houston",1,0
2429411,"2022-10-03","Limestone (county)",0,2
2429435,"2022-10-03","San Antonio",0,2
2429487,"2022-10-02","San Antonio",0,1
2429546,"2022-10-02","Crosby",1,0
2429571,"2022-10-02","Houston",1,0
2429600,"2022-10-02","Houston",0,1
2429613,"2022-10-03","Pasadena",1,0
2429628,"2022-10-02","Killeen",0,1
2429646,"2022-10-02","Balmorhea",0,1
2429825,"2022-10-04","San Antonio",1,1
2429846,"2022-10-04","El Paso",0,1
2429857,"2022-10-04","Lubbock",0,1
2429883,"2022-09-30","Austin",0,0
2429917,"2022-10-03","Dallas",1,0
2429922,"2022-10-03","Fort Worth",0,1
2429941,"2022-10-04","Fort Worth",0,1
2429973,"2022-10-03","Houston",0,1
2429992,"2022-10-02","Houston",1,0
2429999,"2022-10-01","Houston",1,0
2430016,"2022-10-02","Laredo",1,0
2430094,"2022-10-04","Eagle Pass",1,0
2430187,"2022-10-04","Los Fresnos",1,0
2430189,"2022-10-03","Donna",0,0
2430613,"2022-10-04","Houston",1,0
2430615,"2022-10-04","El Paso",1,0
2430726,"2022-10-04","San Antonio",0,1
2430743,"2022-10-05","Fort Worth",0,1
2430747,"2022-10-04","Houston",1,2
2430778,"2022-08-27","San Antonio",1,0
2430921,"2022-10-05","Dallas",0,1
2430927,"2022-10-05","Dallas",0,2
2430939,"2022-10-05","Katy",0,1
2431049,"2022-10-05","Beaumont",0,3
2431069,"2022-10-05","Baytown",5,2
2431145,"2022-10-05","Houston",0,1
2431337,"2022-10-06","San Antonio",1,0
2431349,"2022-10-05","Austin",0,1
2431360,"2022-10-05","Port Neches",2,1
2431375,"2022-09-24","Eagle Lake",1,0
2431396,"2022-10-05","Houston",2,0
2431407,"2022-10-05","Houston",0,2
2432184,"2022-10-05","Corrigan",1,0
2432191,"2022-10-06","Nacogdoches",0,1
2432205,"2022-10-06","Laredo",0,3
2432211,"2022-10-06","San Antonio",1,0
2432215,"2022-10-05","Harker Heights",1,0
2432255,"2022-10-07","Fort Worth",0,1
2432257,"2022-10-07","Fort Worth",0,1
2432263,"2022-10-07","El Paso",0,1
2432283,"2022-10-06","Houston",1,0
2432317,"2022-10-06","Houston",1,0
2432334,"2022-10-07","Houston",0,2
2432512,"2022-06-24","Killeen",1,0
2432536,"2022-10-07","Lubbock",0,1
2432545,"2022-10-05","Lufkin",0,1
2432583,"2022-10-07","San Antonio",0,1
2432658,"2022-10-06","Rio Hondo",0,0
2432698,"2022-10-06","Joshua",2,0
2432710,"2022-09-10","Houston",1,0
2432893,"2022-10-07","Fort Worth",4,0
2433171,"2022-10-07","Bridge City",0,1
2433176,"2022-10-07","Dallas",1,0
2433190,"2022-10-07","Houston",0,1
2433194,"2022-10-05","Cypress",0,0
2433531,"2022-10-08","Lubbock",1,0
2433551,"2022-10-09","Prairie View",0,3
2433559,"2022-10-09","Houston",0,1
2433563,"2022-10-08","Houston",1,0
2433566,"2022-10-09","San Antonio",2,1
2433574,"2022-10-07","Houston",0,1
2433848,"2022-10-09","Killeen",1,0
2433852,"2022-10-07","Corpus Christi",1,0
2433858,"2022-10-08","Dallas",1,0
2433863,"2022-10-09","Plano",0,1
2433871,"2022-10-08","La Marque",1,1
2433877,"2022-10-09","Houston",2,0
2433898,"2022-10-09","Lubbock",0,1
2433910,"2022-10-09","Odessa",1,0
2433925,"2022-10-09","San Antonio",0,1
2433963,"2022-10-07","Weatherford",0,1
2434062,"2022-10-09","Beaumont",0,5
2434705,"2022-10-10","San Antonio",0,1
2434776,"2022-10-10","Houston",1,0
2434828,"2022-10-09","Lumberton",1,0
2434959,"2022-10-09","Crosby",1,0
2434963,"2022-10-10","Houston",0,1
2434968,"2022-10-09","Houston",1,0
2434974,"2022-10-09","Houston",0,1
2434993,"2022-10-09","Houston",0,1
2435004,"2022-10-07","Houston",0,0
2435014,"2022-10-10","Fort Worth",1,0
2435017,"2022-10-10","Temple",0,1
2435116,"2022-10-11","Lubbock",0,1
2435130,"2022-10-11","Houston",1,1
2435141,"2022-10-08","Houston",1,1
2435312,"2022-09-18","Plano",0,1
2435812,"2022-10-12","Houston",0,3
2435818,"2022-10-11","Houston",1,0
2435831,"2022-10-11","San Antonio",0,1
2435837,"2022-10-11","Victoria",1,0
2435839,"2022-10-11","Temple",0,1
2435849,"2022-10-11","Vernon",1,0
2436031,"2022-10-12","Arlington",0,2
2436037,"2022-10-11","Vernon",1,0
2436075,"2022-10-11","Fort Worth",0,2
2436082,"2022-10-11","Fort Worth",0,1
2436099,"2022-10-10","Dickinson",0,1
2436116,"2022-10-09","Lubbock",0,1
2436499,"2022-10-12","Marshall",0,1
2436505,"2022-10-13","Dallas",0,0
2436518,"2022-10-12","Killeen",0,1
2436836,"2022-10-13","Joshua",0,0
2436847,"2022-10-13","Houston",0,1
2436865,"2022-10-13","Houston",0,1
2436912,"2022-10-02","Dallas",1,0
2437421,"2022-10-14","Amarillo",0,2
2437561,"2022-10-14","San Antonio",1,0
2437683,"2022-10-14","Pflugerville",0,1
2437703,"2022-10-14","El Paso",0,1
2437727,"2022-10-14","Houston",0,1
2438151,"2022-10-15","Austin",0,1
2438249,"2022-10-15","Fort Worth",0,2
2438266,"2022-10-15","El Paso",0,1
2438302,"2022-10-14","Houston",1,0
2438322,"2022-10-15","San Antonio",1,1
2438331,"2022-10-15","San Antonio",0,1
2438347,"2022-10-14","Houston",0,1
2438854,"2022-10-15","Edinburg",1,0
2438874,"2022-10-16","San Antonio",0,1
2438887,"2022-10-16","Splendora",0,1
2438904,"2022-10-16","El Paso",1,3
2438946,"2022-10-15","Fort Worth",1,0
2438951,"2022-10-15","Dallas",1,1
2438958,"2022-10-16","Dallas",1,0
2439489,"2022-10-17","Houston",0,1
2439503,"2022-10-17","Colony",1,0
2439522,"2022-10-17","Southlake",1,0
2439542,"2022-10-17","Fort Worth",1,0
2439553,"2022-10-17","Fort Worth",1,0
2439691,"2022-10-16","Houston",0,3
2439711,"2022-10-16","Houston",0,2
2439751,"2022-10-17","San Antonio",1,0
2440033,"2022-10-18","Mauriceville",0,1
2440100,"2022-10-16","San Antonio",1,1
2440113,"2022-10-08","Tyler",0,1
2440703,"2022-10-19","Fort Worth",0,1
2440798,"2022-10-19","Lasara",1,1
2441028,"2022-10-19","Rockdale",1,1
2441096,"2022-10-19","Houston",0,2
2441537,"2022-10-19","Houston",0,1
2441582,"2022-10-15","Lubbock",0,1
2441586,"2022-10-14","San Antonio",1,0
2441606,"2022-10-20","Texas City",0,2
2441730,"2022-10-20","Garland",0,1
2442503,"2022-10-21","Mission (Alton)",1,0
2442520,"2022-10-21","Fort Worth",0,1
2442531,"2022-10-20","Euless",0,1
2442561,"2022-10-20","Texarkana",0,1
2442564,"2022-10-21","Houston",2,0
2442581,"2022-10-21","Humble",1,0
2442590,"2022-10-21","Houston",1,2
2442598,"2022-10-21","Crosby",0,0
2442606,"2022-10-21","Lubbock",1,0
2442620,"2022-10-21","Mckinney",0,1
2442645,"2022-10-16","Houston",1,0
2442651,"2022-10-22","Houston",1,0
2442653,"2022-10-22","Houston",1,0
2442655,"2022-10-21","La Marque",0,1
2442659,"2022-10-21","Houston",0,1
2442905,"2022-10-22","Dallas",2,1
2442937,"2022-10-21","Austin",1,0
2442943,"2022-10-21","Dallas",0,1
2442970,"2022-10-22","Laredo",0,1
2443022,"2022-10-21","San Antonio",0,1
2443028,"2022-10-21","San Antonio",0,2
2443032,"2022-10-22","San Antonio",0,1
2443048,"2022-10-22","Tyler",1,0
2443346,"2022-10-23","Houston",0,1
2443366,"2022-10-22","Houston",1,0
2443377,"2022-10-21","Arlington",0,0
2443488,"2022-10-22","Plainview",0,1
2443559,"2022-10-22","Houston",1,0
2443598,"2022-10-23","San Antonio",0,2
2443607,"2022-10-22","San Antonio",1,0
2443611,"2022-10-22","San Antonio",1,0
2443627,"2022-10-23","Brownsville",0,5
2443927,"2022-10-23","Wichita Falls",0,1
2443977,"2022-10-23","Rising Star",0,1
2444018,"2022-10-23","Austin",0,1
2444087,"2022-10-23","Garland",1,0
2444564,"2022-10-24","Channelview",1,0
2444573,"2022-10-24","Houston",1,0
2444642,"2022-10-23","Houston",0,1
2444790,"2022-10-15","Mcallen",0,3
2444827,"2022-10-23","Kingsland",1,0
2444915,"2022-10-24","Houston",0,1
2445068,"2022-10-25","Houston",1,1
2445071,"2022-10-25","Houston",1,0
2445076,"2022-10-25","Spring Branch",1,0
2445089,"2022-10-24","San Antonio",1,0
2445131,"2022-10-25","Edinburg",1,0
2445137,"2022-10-24","Kingsville",0,1
2445186,"2022-10-25","Houston",1,0
2445394,"2022-10-24","San Antonio",0,2
2445404,"2022-10-25","San Antonio",1,0
2445425,"2022-10-25","San Antonio",0,2
2445497,"2022-10-25","Pickton",1,0
2445516,"2022-10-25","Marlin",0,1
2445677,"2022-10-21","San Marcos",0,2
2445762,"2022-10-25","Edinburg",0,1
2445769,"2022-10-25","Dallas",1,0
2445778,"2022-10-25","Lubbock",0,1
2445782,"2022-10-25","San Antonio",0,1
2445854,"2022-10-22","Austin",1,0
2445992,"2022-10-25","Marshall",0,1
2446019,"2022-10-25","Killeen",0,1
2446360,"2022-10-26","Arlington",1,1
2446368,"2022-10-26","Austin",0,1
2446393,"2022-10-25","Coldspring",1,0
2446402,"2022-10-26","Lubbock",4,0
2446595,"2022-10-26","Houston",1,0
2446598,"2022-10-27","Lewisville",2,0
2446607,"2022-10-27","Alice",1,0
2446619,"2022-09-28","Houston",0,1
2446779,"2022-10-27","Houston",0,0
2446987,"2022-10-26","Fort Worth (Saginaw)",1,0
2446993,"2022-10-27","Houston",1,0
2447243,"2022-10-28","Austin",0,1
2447255,"2022-10-27","Wichita Falls",1,1
2447344,"2022-06-27","Beaumont",0,1
2447359,"2022-10-28","Rowlett",0,0
2447364,"2022-10-28","Fort Worth",1,1
2447372,"2022-10-28","Houston",0,1
2447391,"2022-10-27","Odessa",0,1
2447459,"2022-08-16","San Antonio",0,1
2447682,"2022-10-28","El Paso",0,1
2447687,"2022-10-28","Seguin",1,1
2448082,"2022-10-28","Houston",1,1
2448096,"2022-10-29","Amarillo",0,1
2448141,"2022-10-28","Burnet",1,1
2448181,"2022-10-22","Fort Worth (White Settlement)",0,1
2448186,"2022-10-28","Dallas",2,0
2448257,"2022-10-29","North Richland Hills",0,1
2448282,"2022-10-29","Houston",0,1
2448660,"2022-10-30","Killeen",0,1
2448677,"2022-10-29","San Antonio",0,1
2448681,"2022-10-30","San Antonio (Windcrest)",0,3
2448702,"2022-10-30","San Antonio",0,2
2448729,"2022-10-21","San Antonio",0,1
2448814,"2022-10-30","Houston",1,0
2448821,"2022-10-30","Houston",1,0
2448861,"2022-10-30","Dallas",1,1
2448876,"2022-10-29","Beaumont",0,2
2448881,"2022-10-29","Amarillo",1,2
2449128,"2022-10-31","Houston",1,0
2449149,"2022-10-30","Austin",1,0
2449159,"2022-10-31","Dallas",0,1
2449176,"2022-10-29","Amarillo",0,1
2449217,"2022-10-30","Corpus Christi",0,1
2449223,"2022-10-30","Grand Prairie",0,2
2449275,"2022-10-29","Houston",1,0
2449283,"2022-10-29","Houston",1,0
2449285,"2022-10-29","College Station",1,0
2449293,"2022-10-31","Houston",1,0
2449341,"2022-10-31","San Antonio",0,1
2450009,"2022-10-12","Houston",0,1
2450011,"2022-11-01","Houston",1,2
2450067,"2022-11-01","Calvert",0,3
2450074,"2022-11-01","Lubbock",0,1
2450079,"2022-10-30","San Antonio",0,1
2450091,"2022-10-30","San Antonio",0,2
2450107,"2022-10-23","Austin",1,0
2450110,"2022-10-31","Corpus Christi",1,0
2450173,"2022-10-31","Spring",0,1
2450412,"2022-10-31","Marion",0,2
2450428,"2022-10-29","Waco",0,2
2450655,"2022-11-01","Parker (county)",1,0
2450665,"2022-10-29","Amarillo",0,1
2451008,"2022-11-01","Roanoke (Trophy Club)",1,0
2451028,"2022-11-02","Houston",0,4
2451196,"2022-11-02","San Antonio",0,1
2451233,"2022-10-30","Waxahachie",0,3
2451247,"2022-10-29","Wichita Falls",1,0
2451487,"2022-11-02","Cedar Hill",1,0
2451494,"2022-10-29","Carrollton",1,0
2451504,"2022-11-02","Houston",0,1
2451516,"2022-11-02","Dallas",1,1
2451865,"2022-11-02","Perryton",0,0
2451867,"2022-11-02","Corpus Christi",0,1
2451870,"2022-11-03","Dallas",1,0
2451896,"2022-10-31","Mansfield",0,1
2451920,"2022-11-03","Tyler",0,1
2451940,"2022-11-02","El Paso",0,1
2452144,"2022-10-31","Lubbock",0,0
2452297,"2022-11-03","Magnolia",1,0
2452306,"2022-11-03","Temple",1,0
2452324,"2022-10-29","Lubbock",0,1
2452329,"2022-11-03","Dallas",1,0
2452369,"2022-11-03","Houston",0,1
2452510,"2022-11-04","Beaumont",0,1
2452621,"2022-11-04","Houston",0,1
2452833,"2022-10-21","Crawford",0,1
2452847,"2022-11-02","Brownsville",1,0
2452863,"2022-08-26","Wichita Falls",0,1
2453055,"2022-10-29","Houston",2,0
2453098,"2022-10-24","Austin",1,0
2453107,"2022-10-31","Austin",1,0
2453131,"2022-11-04","Houston",0,1
2453382,"2022-11-05","Dripping Springs",1,1
2453385,"2022-11-03","Hutto",0,0
2453831,"2022-11-05","Spring",1,0
2453833,"2022-11-05","Houston",1,0
2453836,"2022-11-06","Houston",0,1
2453839,"2022-11-05","Houston",0,1
2453845,"2022-11-05","Houston",1,0
2453885,"2022-11-05","Fort Worth (Forest Hill)",0,1
2454099,"2022-11-05","San Antonio",0,1
2454111,"2022-11-05","Fort Worth",0,2
2454152,"2022-11-06","Marshall",0,2
2454157,"2022-11-04","Odessa",1,1
2454165,"2022-11-06","San Antonio",1,0
2454175,"2022-11-06","San Antonio",0,2
2454182,"2022-11-05","San Antonio",0,2
2454188,"2022-11-05","San Antonio",0,1
2454236,"2022-10-21","Mission",0,1
2454490,"2022-11-07","Houston",0,1
2454689,"2022-11-07","San Antonio",0,1
2454707,"2022-11-06","Austin",0,1
2454936,"2022-11-07","Houston",0,1
2454981,"2022-11-05","Dallas",0,1
2455035,"2022-11-05","Mesquite",0,1
2455113,"2022-11-07","Houston",0,1
2455120,"2022-11-05","Fort Worth",1,0
2455124,"2022-11-07","Houston",0,1
2455161,"2022-11-06","Missouri City",1,0
2455202,"2022-11-07","Lubbock",0,1
2455259,"2022-11-07","San Antonio (Leon Valley)",1,0
2455281,"2022-11-07","Troy",0,1
2455287,"2022-11-04","Winnsboro",1,0
2455293,"2022-11-05","Douglassville",0,1
2455313,"2022-11-08","Houston",0,2
2455411,"2022-11-05","Euless",1,0
2455417,"2022-11-08","Fort Worth",0,1
2455422,"2022-11-07","Silsbee",1,0
2455427,"2022-11-04","Navasota",0,1
2455429,"2022-11-08","Austin",0,1
2455432,"2022-11-07","Amarillo",2,0
2455710,"2022-11-07","Mcallen (McAllen)",0,4
2455732,"2022-11-08","Dallas",2,1
2455753,"2022-11-07","Houston",1,0
2455857,"2022-11-08","Adkins",0,1
2455898,"2022-11-07","Atlanta",1,0
2456171,"2022-11-08","Amarillo",0,1
2456180,"2022-11-08","Houston",2,0
2456190,"2022-11-08","Houston",0,2
2456628,"2022-11-09","Denton",0,1
2457001,"2022-11-09","Killeen",1,0
2457015,"2022-11-08","Houston",0,1
2457379,"2022-11-10","Fort Worth",0,1
2457424,"2022-11-10","El Paso",1,1
2457683,"2022-11-10","Arlington",2,0
2457715,"2022-11-10","San Antonio",0,1
2457727,"2022-11-10","Katy",1,1
2457733,"2022-11-11","Orange",0,1
2457783,"2022-11-11","Dallas",1,0
2457825,"2022-11-11","Gonzales",0,1
2457831,"2022-11-10","Quinlan",0,1
2457858,"2022-11-10","Houston",0,2
2457865,"2022-11-10","Houston",0,1
2457878,"2022-11-11","Houston",0,1
2457912,"2022-11-11","San Antonio",1,0
2457944,"2022-10-13","San Antonio",0,1
2457952,"2022-11-11","San Antonio",0,1
2458075,"2022-11-11","Houston",1,0
2458081,"2022-11-10","Houston",0,1
2458308,"2022-11-12","Houston",0,1
2458322,"2022-11-12","Mabank (Gun Barrel City)",0,1
2458351,"2022-11-11","Austin",0,1
2458368,"2022-11-11","Orange",1,0
2458552,"2022-11-11","Fort Worth",1,0
2458564,"2022-11-12","Arlington",0,1
2458615,"2022-11-12","San Antonio",1,0
2458651,"2022-11-12","Houston",1,0
2458748,"2022-11-13","Houston",0,1
2458756,"2022-11-13","Houston",0,1
2458761,"2022-11-13","Houston",0,1
2458996,"2022-11-13","Corpus Christi",0,1
2459005,"2022-11-12","Fort Worth",0,4
2459024,"2022-11-13","Royse City",1,0
2459033,"2022-11-13","Forney",0,1
2459077,"2022-11-12","Houston",1,0
2459088,"2022-11-11","Conroe",1,0
2459103,"2022-11-13","San Antonio",0,1
2459108,"2022-11-13","San Antonio",0,2
2459111,"2022-11-13","San Antonio",1,1
2459123,"2022-11-12","San Antonio",1,1
2459516,"2022-11-14","Mineral Wells",0,1
2459533,"2022-11-13","Killeen",1,0
2459756,"2022-11-13","San Antonio",0,1
2459810,"2022-11-14","Fort Worth (White Settlement)",1,0
2459865,"2022-11-13","Houston",0,1
2459884,"2022-11-12","Mesquite",1,0
2459944,"2022-11-13","Amarillo",1,0
2460101,"2022-11-15","Austin",1,0
2460130,"2022-11-14","Houston",1,0
2460312,"2022-11-15","San Antonio",0,1
2460325,"2022-11-14","San Antonio",0,1
2460365,"2022-05-25","Nacogdoches",0,0
2460600,"2022-11-15","Houston",0,1
2460633,"2022-11-15","Houston",1,0
2460638,"2022-11-15","Houston",0,2
2460759,"2022-11-16","Fort Worth",1,0
2460761,"2022-11-15","Houston",0,1
2460763,"2022-11-15","Houston",1,0
2460771,"2022-11-15","Houston",0,1
2460773,"2022-11-16","Houston",0,1
2460777,"2022-11-16","Lubbock",0,1
2461164,"2022-11-12","Conroe",1,0
2461228,"2022-11-15","Elsa",1,0
2461503,"2022-11-16","Houston",0,1
